image_id,Location,Filename,Year,Month,Day,Hour,AQI,pm25,pm10,O3,CO,SO2,NO2,AQI_Class,image_path,datetime_image,datetime_aqi,uses_hourly_measure,conf_twilight,sub_pm25,sub_pm10,dominant,is_pm_dominant,soft_aqi_flag,soft_aqi,conf_softlabel,conf_temporal,label_confidence,is_low_information,country_group,city,aqi_bin,strata
3506,Tamil Nadu,TN_UN_2023-03-06-09.00-1-166.jpg,2023,3,6,9:00,161,111.0,169.0,19.0,398.0,24.0,18.0,d_Unhealthy,/Users/nesar/VS/airvision/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/TN_UN_2023-03-06-09.00-1-166.jpg,2023-03-06 09:00:00,2023-03-06 09:00:00,True,1.0,270.0,294.3333333333333,sub_pm10,True,1,270.0,0.5,1.0,0.5,False,PM25VISION,Tamil Nadu,3,Tamil Nadu_3
3507,Tamil Nadu,TN_UN_2023-03-06-09.00-1-171.jpg,2023,3,6,9:00,161,111.0,169.0,19.0,398.0,24.0,18.0,d_Unhealthy,/Users/nesar/VS/airvision/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/TN_UN_2023-03-06-09.00-1-171.jpg,2023-03-06 09:00:00,2023-03-06 09:00:00,True,1.0,270.0,294.3333333333333,sub_pm10,True,1,270.0,0.5,1.0,0.5,False,PM25VISION,Tamil Nadu,3,Tamil Nadu_3
3508,Tamil Nadu,TN_UN_2023-03-06-09.00-1-176.jpg,2023,3,6,9:00,161,111.0,169.0,19.0,398.0,24.0,18.0,d_Unhealthy,/Users/nesar/VS/airvision/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/TN_UN_2023-03-06-09.00-1-176.jpg,2023-03-06 09:00:00,2023-03-06 09:00:00,True,1.0,270.0,294.3333333333333,sub_pm10,True,1,270.0,0.5,1.0,0.5,False,PM25VISION,Tamil Nadu,3,Tamil Nadu_3
3509,Tamil Nadu,TN_UN_2023-03-06-09.00-1-181.jpg,2023,3,6,9:00,161,111.0,169.0,19.0,398.0,24.0,18.0,d_Unhealthy,/Users/nesar/VS/airvision/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/TN_UN_2023-03-06-09.00-1-181.jpg,2023-03-06 09:00:00,2023-03-06 09:00:00,True,1.0,270.0,294.3333333333333,sub_pm10,True,1,270.0,0.5,1.0,0.5,False,PM25VISION,Tamil Nadu,3,Tamil Nadu_3
3510,Tamil Nadu,TN_UN_2023-03-06-09.00-1-186.jpg,2023,3,6,9:00,161,111.0,169.0,19.0,398.0,24.0,18.0,d_Unhealthy,/Users/nesar/VS/airvision/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/TN_UN_2023-03-06-09.00-1-186.jpg,2023-03-06 09:00:00,2023-03-06 09:00:00,True,1.0,270.0,294.3333333333333,sub_pm10,True,1,270.0,0.5,1.0,0.5,False,PM25VISION,Tamil Nadu,3,Tamil Nadu_3
3511,Tamil Nadu,TN_UN_2023-03-06-09.00-1-191.jpg,2023,3,6,9:00,161,111.0,169.0,19.0,398.0,24.0,18.0,d_Unhealthy,/Users/nesar/VS/airvision/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/TN_UN_2023-03-06-09.00-1-191.jpg,2023-03-06 09:00:00,2023-03-06 09:00:00,True,1.0,270.0,294.3333333333333,sub_pm10,True,1,270.0,0.5,1.0,0.5,False,PM25VISION,Tamil Nadu,3,Tamil Nadu_3
3512,Tamil Nadu,TN_UN_2023-03-06-09.00-1-196.jpg,2023,3,6,9:00,161,111.0,169.0,19.0,398.0,24.0,18.0,d_Unhealthy,/Users/nesar/VS/airvision/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/TN_UN_2023-03-06-09.00-1-196.jpg,2023-03-06 09:00:00,2023-03-06 09:00:00,True,1.0,270.0,294.3333333333333,sub_pm10,True,1,270.0,0.5,1.0,0.5,False,PM25VISION,Tamil Nadu,3,Tamil Nadu_3
3513,Tamil Nadu,TN_UN_2023-03-06-09.00-1-201.jpg,2023,3,6,9:00,161,111.0,169.0,19.0,398.0,24.0,18.0,d_Unhealthy,/Users/nesar/VS/airvision/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/TN_UN_2023-03-06-09.00-1-201.jpg,2023-03-06 09:00:00,2023-03-06 09:00:00,True,1.0,270.0,294.3333333333333,sub_pm10,True,1,270.0,0.5,1.0,0.5,False,PM25VISION,Tamil Nadu,3,Tamil Nadu_3
3514,Tamil Nadu,TN_UN_2023-03-06-09.00-1-206.jpg,2023,3,6,9:00,161,111.0,169.0,19.0,398.0,24.0,18.0,d_Unhealthy,/Users/nesar/VS/airvision/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/TN_UN_2023-03-06-09.00-1-206.jpg,2023-03-06 09:00:00,2023-03-06 09:00:00,True,1.0,270.0,294.3333333333333,sub_pm10,True,1,270.0,0.5,1.0,0.5,False,PM25VISION,Tamil Nadu,3,Tamil Nadu_3
3515,Tamil Nadu,TN_UN_2023-03-06-09.00-1-21.jpg,2023,3,6,9:00,161,111.0,169.0,19.0,398.0,24.0,18.0,d_Unhealthy,/Users/nesar/VS/airvision/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/TN_UN_2023-03-06-09.00-1-21.jpg,2023-03-06 09:00:00,2023-03-06 09:00:00,True,1.0,270.0,294.3333333333333,sub_pm10,True,1,270.0,0.5,1.0,0.5,False,PM25VISION,Tamil Nadu,3,Tamil Nadu_3
3516,Tamil Nadu,TN_UN_2023-03-06-09.00-1-211.jpg,2023,3,6,9:00,161,111.0,169.0,19.0,398.0,24.0,18.0,d_Unhealthy,/Users/nesar/VS/airvision/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/TN_UN_2023-03-06-09.00-1-211.jpg,2023-03-06 09:00:00,2023-03-06 09:00:00,True,1.0,270.0,294.3333333333333,sub_pm10,True,1,270.0,0.5,1.0,0.5,False,PM25VISION,Tamil Nadu,3,Tamil Nadu_3
3518,Tamil Nadu,TN_UN_2023-03-06-09.00-1-221.jpg,2023,3,6,9:00,161,111.0,169.0,19.0,398.0,24.0,18.0,d_Unhealthy,/Users/nesar/VS/airvision/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/TN_UN_2023-03-06-09.00-1-221.jpg,2023-03-06 09:00:00,2023-03-06 09:00:00,True,1.0,270.0,294.3333333333333,sub_pm10,True,1,270.0,0.5,1.0,0.5,False,PM25VISION,Tamil Nadu,3,Tamil Nadu_3
3519,Tamil Nadu,TN_UN_2023-03-06-09.00-1-226.jpg,2023,3,6,9:00,161,111.0,169.0,19.0,398.0,24.0,18.0,d_Unhealthy,/Users/nesar/VS/airvision/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/TN_UN_2023-03-06-09.00-1-226.jpg,2023-03-06 09:00:00,2023-03-06 09:00:00,True,1.0,270.0,294.3333333333333,sub_pm10,True,1,270.0,0.5,1.0,0.5,False,PM25VISION,Tamil Nadu,3,Tamil Nadu_3
3520,Tamil Nadu,TN_UN_2023-03-06-09.00-1-231.jpg,2023,3,6,9:00,161,111.0,169.0,19.0,398.0,24.0,18.0,d_Unhealthy,/Users/nesar/VS/airvision/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/TN_UN_2023-03-06-09.00-1-231.jpg,2023-03-06 09:00:00,2023-03-06 09:00:00,True,1.0,270.0,294.3333333333333,sub_pm10,True,1,270.0,0.5,1.0,0.5,False,PM25VISION,Tamil Nadu,3,Tamil Nadu_3
3522,Tamil Nadu,TN_UN_2023-03-06-09.00-1-241.jpg,2023,3,6,9:00,161,111.0,169.0,19.0,398.0,24.0,18.0,d_Unhealthy,/Users/nesar/VS/airvision/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/TN_UN_2023-03-06-09.00-1-241.jpg,2023-03-06 09:00:00,2023-03-06 09:00:00,True,1.0,270.0,294.3333333333333,sub_pm10,True,1,270.0,0.5,1.0,0.5,False,PM25VISION,Tamil Nadu,3,Tamil Nadu_3
3523,Tamil Nadu,TN_UN_2023-03-06-09.00-1-246.jpg,2023,3,6,9:00,161,111.0,169.0,19.0,398.0,24.0,18.0,d_Unhealthy,/Users/nesar/VS/airvision/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/TN_UN_2023-03-06-09.00-1-246.jpg,2023-03-06 09:00:00,2023-03-06 09:00:00,True,1.0,270.0,294.3333333333333,sub_pm10,True,1,270.0,0.5,1.0,0.5,False,PM25VISION,Tamil Nadu,3,Tamil Nadu_3
3524,Tamil Nadu,TN_UN_2023-03-06-09.00-1-251.jpg,2023,3,6,9:00,161,111.0,169.0,19.0,398.0,24.0,18.0,d_Unhealthy,/Users/nesar/VS/airvision/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/TN_UN_2023-03-06-09.00-1-251.jpg,2023-03-06 09:00:00,2023-03-06 09:00:00,True,1.0,270.0,294.3333333333333,sub_pm10,True,1,270.0,0.5,1.0,0.5,False,PM25VISION,Tamil Nadu,3,Tamil Nadu_3
3525,Tamil Nadu,TN_UN_2023-03-06-09.00-1-256.jpg,2023,3,6,9:00,161,111.0,169.0,19.0,398.0,24.0,18.0,d_Unhealthy,/Users/nesar/VS/airvision/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/TN_UN_2023-03-06-09.00-1-256.jpg,2023-03-06 09:00:00,2023-03-06 09:00:00,True,1.0,270.0,294.3333333333333,sub_pm10,True,1,270.0,0.5,1.0,0.5,False,PM25VISION,Tamil Nadu,3,Tamil Nadu_3
3526,Tamil Nadu,TN_UN_2023-03-06-09.00-1-26.jpg,2023,3,6,9:00,161,111.0,169.0,19.0,398.0,24.0,18.0,d_Unhealthy,/Users/nesar/VS/airvision/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/TN_UN_2023-03-06-09.00-1-26.jpg,2023-03-06 09:00:00,2023-03-06 09:00:00,True,1.0,270.0,294.3333333333333,sub_pm10,True,1,270.0,0.5,1.0,0.5,False,PM25VISION,Tamil Nadu,3,Tamil Nadu_3
3527,Tamil Nadu,TN_UN_2023-03-06-09.00-1-261.jpg,2023,3,6,9:00,161,111.0,169.0,19.0,398.0,24.0,18.0,d_Unhealthy,/Users/nesar/VS/airvision/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/TN_UN_2023-03-06-09.00-1-261.jpg,2023-03-06 09:00:00,2023-03-06 09:00:00,True,1.0,270.0,294.3333333333333,sub_pm10,True,1,270.0,0.5,1.0,0.5,False,PM25VISION,Tamil Nadu,3,Tamil Nadu_3
3528,Tamil Nadu,TN_UN_2023-03-06-09.00-1-266.jpg,2023,3,6,9:00,161,111.0,169.0,19.0,398.0,24.0,18.0,d_Unhealthy,/Users/nesar/VS/airvision/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/TN_UN_2023-03-06-09.00-1-266.jpg,2023-03-06 09:00:00,2023-03-06 09:00:00,True,1.0,270.0,294.3333333333333,sub_pm10,True,1,270.0,0.5,1.0,0.5,False,PM25VISION,Tamil Nadu,3,Tamil Nadu_3
3529,Tamil Nadu,TN_UN_2023-03-06-09.00-1-271.jpg,2023,3,6,9:00,161,111.0,169.0,19.0,398.0,24.0,18.0,d_Unhealthy,/Users/nesar/VS/airvision/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/TN_UN_2023-03-06-09.00-1-271.jpg,2023-03-06 09:00:00,2023-03-06 09:00:00,True,1.0,270.0,294.3333333333333,sub_pm10,True,1,270.0,0.5,1.0,0.5,False,PM25VISION,Tamil Nadu,3,Tamil Nadu_3
3530,Tamil Nadu,TN_UN_2023-03-06-09.00-1-276.jpg,2023,3,6,9:00,161,111.0,169.0,19.0,398.0,24.0,18.0,d_Unhealthy,/Users/nesar/VS/airvision/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/TN_UN_2023-03-06-09.00-1-276.jpg,2023-03-06 09:00:00,2023-03-06 09:00:00,True,1.0,270.0,294.3333333333333,sub_pm10,True,1,270.0,0.5,1.0,0.5,False,PM25VISION,Tamil Nadu,3,Tamil Nadu_3
3533,Tamil Nadu,TN_UN_2023-03-06-09.00-1-291.jpg,2023,3,6,9:00,161,111.0,169.0,19.0,398.0,24.0,18.0,d_Unhealthy,/Users/nesar/VS/airvision/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/TN_UN_2023-03-06-09.00-1-291.jpg,2023-03-06 09:00:00,2023-03-06 09:00:00,True,1.0,270.0,294.3333333333333,sub_pm10,True,1,270.0,0.5,1.0,0.5,False,PM25VISION,Tamil Nadu,3,Tamil Nadu_3
3534,Tamil Nadu,TN_UN_2023-03-06-09.00-1-31.jpg,2023,3,6,9:00,161,111.0,169.0,19.0,398.0,24.0,18.0,d_Unhealthy,/Users/nesar/VS/airvision/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/TN_UN_2023-03-06-09.00-1-31.jpg,2023-03-06 09:00:00,2023-03-06 09:00:00,True,1.0,270.0,294.3333333333333,sub_pm10,True,1,270.0,0.5,1.0,0.5,False,PM25VISION,Tamil Nadu,3,Tamil Nadu_3
3535,Tamil Nadu,TN_UN_2023-03-06-09.00-1-36.jpg,2023,3,6,9:00,161,111.0,169.0,19.0,398.0,24.0,18.0,d_Unhealthy,/Users/nesar/VS/airvision/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/TN_UN_2023-03-06-09.00-1-36.jpg,2023-03-06 09:00:00,2023-03-06 09:00:00,True,1.0,270.0,294.3333333333333,sub_pm10,True,1,270.0,0.5,1.0,0.5,False,PM25VISION,Tamil Nadu,3,Tamil Nadu_3
3536,Tamil Nadu,TN_UN_2023-03-06-09.00-1-41.jpg,2023,3,6,9:00,161,111.0,169.0,19.0,398.0,24.0,18.0,d_Unhealthy,/Users/nesar/VS/airvision/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/TN_UN_2023-03-06-09.00-1-41.jpg,2023-03-06 09:00:00,2023-03-06 09:00:00,True,1.0,270.0,294.3333333333333,sub_pm10,True,1,270.0,0.5,1.0,0.5,False,PM25VISION,Tamil Nadu,3,Tamil Nadu_3
3537,Tamil Nadu,TN_UN_2023-03-06-09.00-1-46.jpg,2023,3,6,9:00,161,111.0,169.0,19.0,398.0,24.0,18.0,d_Unhealthy,/Users/nesar/VS/airvision/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/TN_UN_2023-03-06-09.00-1-46.jpg,2023-03-06 09:00:00,2023-03-06 09:00:00,True,1.0,270.0,294.3333333333333,sub_pm10,True,1,270.0,0.5,1.0,0.5,False,PM25VISION,Tamil Nadu,3,Tamil Nadu_3
3538,Tamil Nadu,TN_UN_2023-03-06-09.00-1-51.jpg,2023,3,6,9:00,161,111.0,169.0,19.0,398.0,24.0,18.0,d_Unhealthy,/Users/nesar/VS/airvision/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/TN_UN_2023-03-06-09.00-1-51.jpg,2023-03-06 09:00:00,2023-03-06 09:00:00,True,1.0,270.0,294.3333333333333,sub_pm10,True,1,270.0,0.5,1.0,0.5,False,PM25VISION,Tamil Nadu,3,Tamil Nadu_3
3539,Tamil Nadu,TN_UN_2023-03-06-09.00-1-56.jpg,2023,3,6,9:00,161,111.0,169.0,19.0,398.0,24.0,18.0,d_Unhealthy,/Users/nesar/VS/airvision/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/TN_UN_2023-03-06-09.00-1-56.jpg,2023-03-06 09:00:00,2023-03-06 09:00:00,True,1.0,270.0,294.3333333333333,sub_pm10,True,1,270.0,0.5,1.0,0.5,False,PM25VISION,Tamil Nadu,3,Tamil Nadu_3
3540,Tamil Nadu,TN_UN_2023-03-06-09.00-1-6.jpg,2023,3,6,9:00,161,111.0,169.0,19.0,398.0,24.0,18.0,d_Unhealthy,/Users/nesar/VS/airvision/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/TN_UN_2023-03-06-09.00-1-6.jpg,2023-03-06 09:00:00,2023-03-06 09:00:00,True,1.0,270.0,294.3333333333333,sub_pm10,True,1,270.0,0.5,1.0,0.5,False,PM25VISION,Tamil Nadu,3,Tamil Nadu_3
3541,Tamil Nadu,TN_UN_2023-03-06-09.00-1-61.jpg,2023,3,6,9:00,161,111.0,169.0,19.0,398.0,24.0,18.0,d_Unhealthy,/Users/nesar/VS/airvision/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/TN_UN_2023-03-06-09.00-1-61.jpg,2023-03-06 09:00:00,2023-03-06 09:00:00,True,1.0,270.0,294.3333333333333,sub_pm10,True,1,270.0,0.5,1.0,0.5,False,PM25VISION,Tamil Nadu,3,Tamil Nadu_3
3542,Tamil Nadu,TN_UN_2023-03-06-09.00-1-66.jpg,2023,3,6,9:00,161,111.0,169.0,19.0,398.0,24.0,18.0,d_Unhealthy,/Users/nesar/VS/airvision/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/TN_UN_2023-03-06-09.00-1-66.jpg,2023-03-06 09:00:00,2023-03-06 09:00:00,True,1.0,270.0,294.3333333333333,sub_pm10,True,1,270.0,0.5,1.0,0.5,False,PM25VISION,Tamil Nadu,3,Tamil Nadu_3
3543,Tamil Nadu,TN_UN_2023-03-06-09.00-1-71.jpg,2023,3,6,9:00,161,111.0,169.0,19.0,398.0,24.0,18.0,d_Unhealthy,/Users/nesar/VS/airvision/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/TN_UN_2023-03-06-09.00-1-71.jpg,2023-03-06 09:00:00,2023-03-06 09:00:00,True,1.0,270.0,294.3333333333333,sub_pm10,True,1,270.0,0.5,1.0,0.5,False,PM25VISION,Tamil Nadu,3,Tamil Nadu_3
3544,Tamil Nadu,TN_UN_2023-03-06-09.00-1-76.jpg,2023,3,6,9:00,161,111.0,169.0,19.0,398.0,24.0,18.0,d_Unhealthy,/Users/nesar/VS/airvision/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/TN_UN_2023-03-06-09.00-1-76.jpg,2023-03-06 09:00:00,2023-03-06 09:00:00,True,1.0,270.0,294.3333333333333,sub_pm10,True,1,270.0,0.5,1.0,0.5,False,PM25VISION,Tamil Nadu,3,Tamil Nadu_3
3545,Tamil Nadu,TN_UN_2023-03-06-09.00-1-81.jpg,2023,3,6,9:00,161,111.0,169.0,19.0,398.0,24.0,18.0,d_Unhealthy,/Users/nesar/VS/airvision/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/TN_UN_2023-03-06-09.00-1-81.jpg,2023-03-06 09:00:00,2023-03-06 09:00:00,True,1.0,270.0,294.3333333333333,sub_pm10,True,1,270.0,0.5,1.0,0.5,False,PM25VISION,Tamil Nadu,3,Tamil Nadu_3
3546,Tamil Nadu,TN_UN_2023-03-06-09.00-1-86.jpg,2023,3,6,9:00,161,111.0,169.0,19.0,398.0,24.0,18.0,d_Unhealthy,/Users/nesar/VS/airvision/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/TN_UN_2023-03-06-09.00-1-86.jpg,2023-03-06 09:00:00,2023-03-06 09:00:00,True,1.0,270.0,294.3333333333333,sub_pm10,True,1,270.0,0.5,1.0,0.5,False,PM25VISION,Tamil Nadu,3,Tamil Nadu_3
3548,Tamil Nadu,TN_UN_2023-03-06-09.00-1-96.jpg,2023,3,6,9:00,161,111.0,169.0,19.0,398.0,24.0,18.0,d_Unhealthy,/Users/nesar/VS/airvision/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/TN_UN_2023-03-06-09.00-1-96.jpg,2023-03-06 09:00:00,2023-03-06 09:00:00,True,1.0,270.0,294.3333333333333,sub_pm10,True,1,270.0,0.5,1.0,0.5,False,PM25VISION,Tamil Nadu,3,Tamil Nadu_3
3550,Tamil Nadu,TN_UN_2023-03-06-09.00-2-1.jpg,2023,3,6,9:00,161,111.0,169.0,19.0,398.0,24.0,18.0,d_Unhealthy,/Users/nesar/VS/airvision/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/TN_UN_2023-03-06-09.00-2-1.jpg,2023-03-06 09:00:00,2023-03-06 09:00:00,True,1.0,270.0,294.3333333333333,sub_pm10,True,1,270.0,0.5,1.0,0.5,False,PM25VISION,Tamil Nadu,3,Tamil Nadu_3
3551,Tamil Nadu,TN_UN_2023-03-06-09.00-2-101.jpg,2023,3,6,9:00,161,111.0,169.0,19.0,398.0,24.0,18.0,d_Unhealthy,/Users/nesar/VS/airvision/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/TN_UN_2023-03-06-09.00-2-101.jpg,2023-03-06 09:00:00,2023-03-06 09:00:00,True,1.0,270.0,294.3333333333333,sub_pm10,True,1,270.0,0.5,1.0,0.5,False,PM25VISION,Tamil Nadu,3,Tamil Nadu_3
3552,Tamil Nadu,TN_UN_2023-03-06-09.00-2-106.jpg,2023,3,6,9:00,161,111.0,169.0,19.0,398.0,24.0,18.0,d_Unhealthy,/Users/nesar/VS/airvision/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/TN_UN_2023-03-06-09.00-2-106.jpg,2023-03-06 09:00:00,2023-03-06 09:00:00,True,1.0,270.0,294.3333333333333,sub_pm10,True,1,270.0,0.5,1.0,0.5,False,PM25VISION,Tamil Nadu,3,Tamil Nadu_3
3553,Tamil Nadu,TN_UN_2023-03-06-09.00-2-11.jpg,2023,3,6,9:00,161,111.0,169.0,19.0,398.0,24.0,18.0,d_Unhealthy,/Users/nesar/VS/airvision/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/TN_UN_2023-03-06-09.00-2-11.jpg,2023-03-06 09:00:00,2023-03-06 09:00:00,True,1.0,270.0,294.3333333333333,sub_pm10,True,1,270.0,0.5,1.0,0.5,False,PM25VISION,Tamil Nadu,3,Tamil Nadu_3
3554,Tamil Nadu,TN_UN_2023-03-06-09.00-2-111.jpg,2023,3,6,9:00,161,111.0,169.0,19.0,398.0,24.0,18.0,d_Unhealthy,/Users/nesar/VS/airvision/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/TN_UN_2023-03-06-09.00-2-111.jpg,2023-03-06 09:00:00,2023-03-06 09:00:00,True,1.0,270.0,294.3333333333333,sub_pm10,True,1,270.0,0.5,1.0,0.5,False,PM25VISION,Tamil Nadu,3,Tamil Nadu_3
3556,Tamil Nadu,TN_UN_2023-03-06-09.00-2-121.jpg,2023,3,6,9:00,161,111.0,169.0,19.0,398.0,24.0,18.0,d_Unhealthy,/Users/nesar/VS/airvision/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/TN_UN_2023-03-06-09.00-2-121.jpg,2023-03-06 09:00:00,2023-03-06 09:00:00,True,1.0,270.0,294.3333333333333,sub_pm10,True,1,270.0,0.5,1.0,0.5,False,PM25VISION,Tamil Nadu,3,Tamil Nadu_3
3557,Tamil Nadu,TN_UN_2023-03-06-09.00-2-126.jpg,2023,3,6,9:00,161,111.0,169.0,19.0,398.0,24.0,18.0,d_Unhealthy,/Users/nesar/VS/airvision/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/TN_UN_2023-03-06-09.00-2-126.jpg,2023-03-06 09:00:00,2023-03-06 09:00:00,True,1.0,270.0,294.3333333333333,sub_pm10,True,1,270.0,0.5,1.0,0.5,False,PM25VISION,Tamil Nadu,3,Tamil Nadu_3
3558,Tamil Nadu,TN_UN_2023-03-06-09.00-2-131.jpg,2023,3,6,9:00,161,111.0,169.0,19.0,398.0,24.0,18.0,d_Unhealthy,/Users/nesar/VS/airvision/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/TN_UN_2023-03-06-09.00-2-131.jpg,2023-03-06 09:00:00,2023-03-06 09:00:00,True,1.0,270.0,294.3333333333333,sub_pm10,True,1,270.0,0.5,1.0,0.5,False,PM25VISION,Tamil Nadu,3,Tamil Nadu_3
3560,Tamil Nadu,TN_UN_2023-03-06-09.00-2-141.jpg,2023,3,6,9:00,161,111.0,169.0,19.0,398.0,24.0,18.0,d_Unhealthy,/Users/nesar/VS/airvision/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/TN_UN_2023-03-06-09.00-2-141.jpg,2023-03-06 09:00:00,2023-03-06 09:00:00,True,1.0,270.0,294.3333333333333,sub_pm10,True,1,270.0,0.5,1.0,0.5,False,PM25VISION,Tamil Nadu,3,Tamil Nadu_3
3563,Tamil Nadu,TN_UN_2023-03-06-09.00-2-156.jpg,2023,3,6,9:00,161,111.0,169.0,19.0,398.0,24.0,18.0,d_Unhealthy,/Users/nesar/VS/airvision/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/TN_UN_2023-03-06-09.00-2-156.jpg,2023-03-06 09:00:00,2023-03-06 09:00:00,True,1.0,270.0,294.3333333333333,sub_pm10,True,1,270.0,0.5,1.0,0.5,False,PM25VISION,Tamil Nadu,3,Tamil Nadu_3
3564,Tamil Nadu,TN_UN_2023-03-06-09.00-2-16.jpg,2023,3,6,9:00,161,111.0,169.0,19.0,398.0,24.0,18.0,d_Unhealthy,/Users/nesar/VS/airvision/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/TN_UN_2023-03-06-09.00-2-16.jpg,2023-03-06 09:00:00,2023-03-06 09:00:00,True,1.0,270.0,294.3333333333333,sub_pm10,True,1,270.0,0.5,1.0,0.5,False,PM25VISION,Tamil Nadu,3,Tamil Nadu_3
3565,Tamil Nadu,TN_UN_2023-03-06-09.00-2-161.jpg,2023,3,6,9:00,161,111.0,169.0,19.0,398.0,24.0,18.0,d_Unhealthy,/Users/nesar/VS/airvision/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/TN_UN_2023-03-06-09.00-2-161.jpg,2023-03-06 09:00:00,2023-03-06 09:00:00,True,1.0,270.0,294.3333333333333,sub_pm10,True,1,270.0,0.5,1.0,0.5,False,PM25VISION,Tamil Nadu,3,Tamil Nadu_3
3566,Tamil Nadu,TN_UN_2023-03-06-09.00-2-166.jpg,2023,3,6,9:00,161,111.0,169.0,19.0,398.0,24.0,18.0,d_Unhealthy,/Users/nesar/VS/airvision/kaggle/Air Pollution Image Dataset/Air Pollution Image Dataset/Combined_Dataset/All_img/TN_UN_2023-03-06-09.00-2-166.jpg,2023-03-06 09:00:00,2023-03-06 09:00:00,True,1.0,270.0,294.3333333333333,sub_pm10,True,1,270.0,0.5,1.0,0.5,False,PM25VISION,Tamil Nadu,3,Tamil Nadu_3
